Title,Author,Publish Date,Publisher,Description,url
This Bull Market’s Best-Performing Stock is…a Mall Owner?,Chelsey Dulaney,2018-03-09T19:17:27Z,The Wall Street Journal,The U.S. stock bull market turned nine years old on Friday. The companies that have seen the biggest gains over that period may surprise you.,https://blogs.wsj.com/moneybeat/2018/03/09/this-bull-markets-best-performing-stock-is-a-mall-owner/
How Kubrick's 'SPACE ODYSSEY' Saw Into the Future...,Michael Benson,2018-03-09T16:46:28Z,The Wall Street Journal,"Now 50 years old, the famously opaque science-fiction classic anticipated flat-screen technology and artificial intelligence (but no, HAL was not a spoof of IBM).",https://www.wsj.com/articles/how-kubricks-2001-a-space-odyssey-saw-into-the-future-1520609361
The Oklahoma City Thunder's Biggest Fan Lives In Japan,Ben Cohen,2018-03-09T14:42:19Z,The Wall Street Journal,"Nanae Yamano, a 43-year-old stay-at-home mother in the Tokyo suburbs, knew nothing about the NBA. Then she watched Russell Westbrook. Now even the Thunder players know who she is.",https://www.wsj.com/articles/the-oklahoma-city-thunders-biggest-fan-lives-in-japan-1520526363
"After Nine Years, How Long Can This Bull Live?",James Mackintosh,2018-03-09T03:08:23Z,The Wall Street Journal,"Living for so long with the bull market, it’s easy to buy into the idea that the only things that can halt it are a recession or the Federal Reserve.",https://www.wsj.com/articles/after-nine-years-how-long-can-this-bull-live-1520534063
Samsung Galaxy S9 Review: Impressive…and Infuriating,David Pierce,2018-03-08T13:14:46Z,The Wall Street Journal,Samsung’s new phone looks great—and so do the photos it captures—but the software is a problem.,https://www.wsj.com/articles/samsung-galaxy-s9-is-impressive-and-infuriating-1520514000
The Godfathers of Chinese Tech Get an Offer They Can't Refuse - Wall Street Journal,Li Yuan,2018-03-08T12:03:00Z,The Wall Street Journal,"Wall Street Journal The Godfathers of Chinese Tech Get an Offer They Can't Refuse Wall Street Journal Then picture, on the government side, a State of the Union address filled with goodies for the tech sector. That's what Premier Li Keqiang did in his annual …",https://www.wsj.com/articles/the-godfathers-of-chinese-tech-get-an-offer-they-cant-refuse-1520510404
How a Trade War Escalates,The Editorial Board,2018-03-08T00:04:37Z,The Wall Street Journal,Europe retaliates against U.S. exports and Republican states.,https://www.wsj.com/articles/how-a-trade-war-escalates-1520467475
"Facebook Really Is Spying on You, Just Not Through Your Mic",Joanna Stern,2018-03-07T18:50:46Z,The Wall Street Journal,How to limit the amount of data Facebook and advertisers are collecting about you.,https://www.wsj.com/articles/facebook-really-is-spying-on-you-just-not-through-your-phones-mic-1520448644
"WSJ Wealth Adviser Briefing: On Impact Investing, Performance Backtests, Mitzi Perdue on Secrets (Podcast)",Brian Hershberg,2018-03-07T10:30:14Z,The Wall Street Journal,"WSJ Wealth Adviser highlights some of the top news and analysis for wealth advisers and their clients, with pieces today including: one adviser's thoughts on impact investing; the latest Secrets of Wealthy Women podcast, this one featuring Mitzi Perdue on the…",https://blogs.wsj.com/moneybeat/2018/03/07/wsj-wealth-adviser-briefing-on-impact-investing-performance-backtests-mitzi-perdue-on-secrets-podcast/
"BlackBerry Brings Patent Case Against Facebook, WhatsApp and Instagram - Wall Street Journal",David George-Cosh,2018-03-06T22:06:00Z,The Wall Street Journal,"Toronto Star BlackBerry Brings Patent Case Against Facebook, WhatsApp and Instagram Wall Street Journal TORONTO— BlackBerry Ltd. BB 0.40% claimed in a lawsuit Tuesday that Facebook Inc. FB -0.34% and its WhatsApp and Instagram units have infringed its patents…",https://www.wsj.com/articles/blackberry-brings-patent-case-against-facebook-whatsapp-and-instagram-1520373982
Qualcomm's Spending Buys the Right Friends,Dan Gallagher,2018-03-06T20:02:05Z,The Wall Street Journal,"Qualcomm just provided the recipe for companies trying to thwart foreign takeovers: Spend big, first on research and development, then on lawyers.",https://www.wsj.com/articles/qualcomms-spending-buys-the-right-friends-1520366524
Why Spotify Won't Be the Netflix of Music,Stephen Wilmot,2018-03-06T18:43:16Z,The Wall Street Journal,Musicians have long complained about the power of big record labels. Investors tempted to buy Spotify stock when it goes public later this month could end up sympathizing.,https://www.wsj.com/articles/why-spotify-wont-be-the-netflix-of-music-1520338777
"Stocks to Watch: Target, CVS, McDonald’s, Netflix, Apple, UPS, 3M, Mylan, Cars.com, Nordstrom, Ascena",Amrith Ramkumar,2018-03-06T14:15:19Z,The Wall Street Journal,"Among the companies with shares expected to trade actively in Monday's session are Target, CVS Health, McDonald's, Netflix, United Parcel Service and 3M.",https://blogs.wsj.com/moneybeat/2018/03/06/stocks-to-watch-target-cvs-mcdonalds-netflix-apple-ups-3m-mylan-cars-com-nordstrom-ascena/
Beijing Wants Tech Darlings Like Alibaba and Tencent to List at Home,Chao Deng,2018-03-06T07:26:02Z,The Wall Street Journal,"China is considering plans that would allow shares in technology giants such as Tencent and Alibaba to trade back home, a move that could raise the profile of the country’s tightly controlled capital markets.",https://www.wsj.com/articles/china-wants-tech-darlings-like-alibaba-and-tencent-to-list-at-home-1520318876
The Trump Scoreboard,James Freeman,2018-03-05T19:14:33Z,The Wall Street Journal,Tying his presidency to the stock market does have its virtues.,https://www.wsj.com/articles/the-trump-scoreboard-1520277271
"Stocks to Watch: Qualcomm, Amazon, Walmart, Apple, XL Group, Berkshire, Rite Aid, Disney",Amrith Ramkumar,2018-03-05T14:23:19Z,The Wall Street Journal,"Among the companies with shares expected to trade actively in Monday's session are Qualcomm, Amazon, Walmart, Apple, XL Group and Berkshire Hathaway.",https://blogs.wsj.com/moneybeat/2018/03/05/stocks-to-watch-qualcomm-amazon-walmart-apple-xl-group-berkshire-rite-aid-disney/
The Wall Street Journal: China’s Xiaomi to enter U.S. smartphone market as early as this year,"Liza Lin, Dan Strumpf",2018-03-05T13:32:00Z,The Wall Street Journal,"No. 4-ranked maker domestically looks to extend Western expansion as it plans a $10 billion IPOChina’s Xiaomi Corp. could sell smartphones in the U.S. as early as this year, extending its Western expansion as it plans a highly anticipated initial public offer…",https://www.wsj.com/articles/xiaomi-set-to-enter-u-s-smartphone-market-as-early-as-this-year/
Xiaomi Set to Enter U.S. Smartphone Market as Early as This Year,Liza Lin,2018-03-05T07:30:49Z,The Wall Street Journal,"China’s Xiaomi says it plans to start selling smartphones in the U.S. this year or early next, extending its Western expansion as it prepares for a highly anticipated IPO that will seek to raise at least $10 billion.",https://www.wsj.com/articles/xiaomi-set-to-enter-u-s-smartphone-market-as-early-as-this-year-1520235047
"Qualcomm's Future, and the Jacobs Family Legacy, Goes to a Vote",Ted Greenwald,2018-03-04T12:00:02Z,The Wall Street Journal,Qualcomm Inc. Chairman Paul Jacobs is trying to repel an assault by Broadcom that threatens to rip from him control of the company he and his father have shepherded since its inception.,https://www.wsj.com/articles/qualcomms-future-and-the-jacobs-family-legacy-goes-to-a-vote-1520164800
Smartwatches Finally Catch On,Dan Gallagher,2018-03-03T15:12:43Z,The Wall Street Journal,"After a slow start, smartwatches are finally ticking the right boxes for consumers.",https://www.wsj.com/articles/smartwatches-finally-catch-on-1520089201
"Stocks to Watch: Boeing, Apple, U.S. Steel, McDonald’s, Microsemi, Nordstrom, Gap, Biogen",Amrith Ramkumar,2018-03-02T14:25:06Z,The Wall Street Journal,"Among the companies with shares expected to trade actively in Friday's session are Boeing, Apple, U.S. Steel, McDonald's, Microsemi and Nordstrom.",https://blogs.wsj.com/moneybeat/2018/03/02/stocks-to-watch-boeing-apple-u-s-steel-mcdonalds-microsemi-nordstrom-gap-biogen/
The Future of Fitness Can Fit in Your Ear,Paul Schrodt,2018-03-01T16:16:37Z,The Wall Street Journal,"Dubbed ’hearables,’ these AI-enabled headphones help plot running routes, track fitness goals and coach you through tough workouts.",https://www.wsj.com/articles/the-future-of-fitness-can-fit-in-your-ear-1519920811
Time To Get Smart About Chinese Smartphone Maker Xiaomi,Jacky Wong,2018-03-01T10:06:59Z,The Wall Street Journal,"The company appears to be growing fast. Its global smartphone shipments rocketed up 75% last year to 92 million, with much of its sales coming in markets like India and Russia. But that success followed a disastrous 2016, when Xiaomi lost ground within China …",https://www.wsj.com/articles/time-to-get-smart-about-chinese-smartphone-maker-xiaomi-1519898818
Best Buy to Close Mobile-Phone Stores,Khadeeja Safdar,2018-03-01T03:36:13Z,The Wall Street Journal,"Best Buy said it will close all of its 250 mobile-phone stores in the U.S. by end of May, the latest retail chain to shrink its footprint as shopping habits shift and the smartphone market matures.",https://www.wsj.com/articles/best-buy-to-close-mobile-phone-stores-1519868914
Spotify Will Need To Shift Its Tune,Dan Gallagher,2018-02-28T23:27:57Z,The Wall Street Journal,Music-streaming giant needs to build up other revenue drivers to sustain business,https://www.wsj.com/articles/spotify-will-need-to-shift-its-tune-1519860476
Spotify Kicks Off Its Unusual IPO,Maureen Farrell,2018-02-28T19:47:54Z,The Wall Street Journal,Music-streaming company Spotify cemented plans for its unusual initial public offering while revealing the financial particulars of a fast-growing company that upended the music industry and revolutionized how consumers listen—but spent heavily to do so.,https://www.wsj.com/articles/spotify-kicks-off-its-unusual-ipo-1519847272
Your Love of Your Old Smartphone Is a Problem for Apple and Samsung,Timothy W. Martin,2018-02-28T15:17:54Z,The Wall Street Journal,"U.S. consumers are using their old iPhones and Galaxy S’s longer—or buying refurbished models, the way they buy used cars—depressing Apple and Samsung’s new-smartphone sales.",https://www.wsj.com/articles/your-love-of-your-old-smartphone-is-a-problem-for-apple-and-samsung-1519822801
The Wall Street Journal: Here comes ‘Jane Walker’ -- the female-branded version of Johnnie Walker,Saabira Chaudhuri,2018-02-27T17:18:06Z,The Wall Street Journal,"Diageo plans to roll out a female-branded version of its Johnnie Walker scotch brand called Jane Walker, the latest move by the liquor giant to woo female drinkers.",https://www.wsj.com/articles/johnnie-walker-embraces-feminine-side-to-woo-women-drinkers-1519677890
"WSJ City PM: Explaining the Sky Deal Puzzle, Powell Says Fed’s On Track, Weidmann Sends ECB Signals",Mischa Frankl-Duval,2018-02-27T16:59:52Z,The Wall Street Journal,"Good afternoon from the WSJ City desks in London. WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. MUST READS FROM WSJ CITY Comcast’s su…",https://blogs.wsj.com/moneybeat/2018/02/27/wsj-city-pm-explaining-the-sky-deal-puzzle-weidmann-stakes-his-claim-to-ecb-top-job/
How Joan Baez Found Her Voice,Wall Street Journal,2018-02-27T16:11:07Z,The Wall Street Journal,"The singer was a child when the family had a crisis of conscience that turned them into pacifists; as a teen, she found a way to give warmth to her voice",https://www.wsj.com/articles/how-joan-baez-found-her-voice-1519747865
Europe's Tax Reform Losers,The Editorial Board,2018-02-27T00:04:17Z,The Wall Street Journal,The Continent scrambles to respond to a more competitive America.,https://www.wsj.com/articles/europes-tax-reform-losers-1519689855
"Apple's China Lesson: Think Different, but Not Too Different",Yoko Kubota,2018-02-26T11:18:38Z,The Wall Street Journal,"Apple Chief Executive Tim Cook will co-chair the Chinese government’s showcase global business forum next month, underscoring his increasingly high profile here as companies wrestle with tough new government demands on cybersecurity.",https://www.wsj.com/articles/apples-china-lesson-think-different-but-not-too-different-1519642914
Have We Seen Peak Prices for Smartphones?,Dan Gallagher,2018-02-26T00:22:33Z,The Wall Street Journal,"When it comes to smartphones, upselling may have found its limit.",https://www.wsj.com/articles/have-we-seen-peak-prices-for-smartphones-1519591830
"Trump, Schiff exchange barbs over release of Democratic memo",Peter Nicholas,2018-02-25T22:22:07Z,The Wall Street Journal,A feud flared over the weekend between President Donald Trump and the top Democrat on the House intelligence committee over the release of a Democratic memo defending federal investigators’ handling of surveillance of a former Trump campaign adviser.,https://www.wsj.com/articles/trump-top-democrat-make-dispute-over-memo-personal-1519596504
Samsung's Galaxy S9 Bets on Animated Human Emojis,Timothy W. Martin,2018-02-25T19:18:35Z,The Wall Street Journal,"Samsung’s newest flagship phone is betting on animated emojis. But of humans, not animals.",https://www.wsj.com/articles/samsungs-galaxy-s9-phone-bets-on-animated-human-emojis-1519578000
Galaxy S9 First Look: Samsung Upgrades Camera... and Little Else,David Pierce,2018-02-25T17:06:52Z,The Wall Street Journal,"Samsung Electronics Co.’s new Galaxy S9 looks great, runs fast and has a camera that meets or beats any other out there—just like last year.",https://www.wsj.com/articles/galaxy-s9-first-look-samsung-upgrades-camera-and-little-else-1519578030
Contortion That's No Circus Act,Kari Paul,2018-02-25T16:32:11Z,The Wall Street Journal,A New York Lawyer finds an extreme-flexibility workout that pushes limits; ‘like yoga on steroids.’,https://www.wsj.com/articles/contortion-thats-no-circus-act-1519473660
The Wall Street Journal: Apple to store sensitive encryption keys in China,"Robert McMillan, Tripp Mickle",2018-02-24T20:23:53Z,The Wall Street Journal,"When Apple Inc. next week begins shifting the iCloud accounts of its China-based customers to a local partner’s servers, it also will take an unprecedented step for the company that alarms some privacy specialists: storing the encryption keys for those accoun…",https://www.wsj.com/articles/apple-to-start-putting-sensitive-encryption-keys-in-china/
Apple to Start Putting Sensitive Encryption Keys In China - Wall Street Journal,Robert McMillan,2018-02-24T18:39:00Z,The Wall Street Journal,Wall Street Journal Apple to Start Putting Sensitive Encryption Keys In China Wall Street Journal A man uses his mobile phone near an Apple store in Beijing. Photo: Ng Han Guan/Associated Press. By. Robert McMillan and. Robert McMillan. The Wall Street Journa…,https://www.wsj.com/articles/apple-to-start-putting-sensitive-encryption-keys-in-china-1519497574
Chairman of China's Geely Has 9.7% Stake in Daimler,William Boston,2018-02-24T04:55:50Z,The Wall Street Journal,The self-made billionaire chairman of Chinese car maker Zhejiang Geely Holding Group Co. has accumulated a stake worth about $9 billion in German car and truck giant Daimler AG—the biggest overseas investment yet by China Inc. in the West’s automotive industr…,https://www.wsj.com/articles/chairman-of-chinas-geely-has-9-7-stake-in-daimler-1519410206
What's The Most Useful Form of Cash? (Hint: It's not a $100 Bill),Michael M. Phillips,2018-02-24T00:11:04Z,The Wall Street Journal,"It’s great for tipping, getting attention from valet parking attendants and what one adherent calls ‘clean living.’",https://www.wsj.com/articles/whats-the-most-useful-form-of-cash-hint-its-not-a-100-bill-1519402501
Tech Giants Are Less Powerful Than They Seem - Wall Street Journal,"Holman W. Jenkins, Jr.",2018-02-23T23:18:00Z,The Wall Street Journal,"Wall Street Journal Tech Giants Are Less Powerful Than They Seem Wall Street Journal The tech giants were all but pushed into being influential voices in the net-neutrality fight, not because they believed in the cause, but because anything that centralizes c…",https://www.wsj.com/articles/tech-giants-are-less-powerful-than-they-seem-1519427936
Huawei's U.K. Relationship Raises U.S. Concerns,Stu Woo,2018-02-23T20:30:46Z,The Wall Street Journal,"Huawei Technologies Co., a Chinese maker of smartphones and telecom gear, is seen in Washington as a potential tool of state-sponsored spying, but Britain and several other U.S. allies are embracing Huawei’s technology.",https://www.wsj.com/articles/huaweis-u-k-relationship-raises-u-s-concerns-1519416947
"Gwyneth Paltrow's Top Life Hacks, From Hiring Right to Wearing Jumpsuits",Marshall Heyman,2018-02-22T15:54:34Z,The Wall Street Journal,The actress and lifestyle guru reveals her nightly vices and why she’d love to have dinner with Jeff Bezos.,https://www.wsj.com/articles/gwyneth-paltrows-top-life-hacks-from-hiring-right-to-wearing-jumpsuits-1519313925
HP Earnings: What to Watch,Jay Greene,2018-02-22T10:30:08Z,The Wall Street Journal,"HP Inc. is scheduled to report fiscal first-quarter results Thursday. Investors will watch for news on the company’s share of the personal-computer market, its printer business and effects of the new tax law.",https://www.wsj.com/articles/hp-earnings-what-to-watch-1519295400
"Amazon Is Taking Over the Stock Market, Too",Akane Otani,2018-02-21T21:49:17Z,The Wall Street Journal,"Three technology titans have powered nearly half of the S&P 500’s advance this year, a worrying sign for investors who expected tech’s dominance to give way to cyclical sectors, like materials or industrials, as the economy improved.",https://www.wsj.com/articles/amazon-is-taking-over-the-stock-market-too-1519234705
Garmin’s Next Uptick,Dan Gallagher,2018-02-21T20:54:48Z,The Wall Street Journal,A conservative outlook from GPS device maker still suggests solid growth for its popular Fenix smartwatch line.,https://blogs.wsj.com/moneybeat/2018/02/21/garmins-next-uptick/
Silver Linings to a Jump in UK Unemployment,Joe Wallace,2018-02-21T15:26:54Z,The Wall Street Journal,"Behind a surprise jump in the UK's unemployment rate, economists found reasons to cheer.",http://blogs.wsj.com/moneybeat/2018/02/21/silver-linings-to-a-jump-in-uk-unemployment/
Silver Linings to a Jump in UK Unemployment,Joe Wallace,2018-02-21T15:26:54Z,The Wall Street Journal,"Behind a surprise jump in the UK's unemployment rate, economists found reasons to cheer.",https://blogs.wsj.com/moneybeat/2018/02/21/silver-linings-to-a-jump-in-uk-unemployment/
Airbnb's Push Into 'Experiences' Has Been a Slog,Greg Bensinger,2018-02-21T12:56:10Z,The Wall Street Journal,"Airbnb Inc’s Experiences service, where travelers book outings with local experts, has been off to a sluggish start as the company hunts for new revenue sources beyond home rentals.",https://www.wsj.com/articles/airbnbs-push-into-experiences-has-been-a-slog-1519209000
Renewables May Have Oil Top Out Sooner Than Expected—Energy Journal,Neanda Salvaterra,2018-02-21T12:22:45Z,The Wall Street Journal,"Electric Cars Are Here to Stay, Says Oil Firm",https://blogs.wsj.com/moneybeat/2018/02/21/energy-journal-renewables-may-have-oil-top-out-sooner-than-expected/
Renewables May Have Oil Top Out Sooner Than Expected—Energy Journal,Neanda Salvaterra,2018-02-21T12:22:45Z,The Wall Street Journal,"Electric Cars Are Here to Stay, Says Oil Firm",http://blogs.wsj.com/moneybeat/2018/02/21/energy-journal-renewables-may-have-oil-top-out-sooner-than-expected/
Mueller Focuses on Molehills - Wall Street Journal,"Holman W. Jenkins, Jr.",2018-02-20T23:31:00Z,The Wall Street Journal,"Wall Street Journal Mueller Focuses on Molehills Wall Street Journal FBI Director James Comey testifies during a House Judiciary Committee hearing on Capitol Hill, March 1, 2016. Photo: Drew Angerer/Getty Images. By. Holman W. Jenkins, Jr. Feb. 20, 2018 6:31 …",https://www.wsj.com/articles/mueller-focuses-on-molehills-1519169467
China Humiliates Another Western Company,Michael Auslin,2018-02-20T23:29:59Z,The Wall Street Journal,Beijing increasingly demands corporate self-censorship.,https://www.wsj.com/articles/china-humiliates-another-western-company-1519169396
Bad Connection at Ubiquiti Networks,Charley Grant,2018-02-20T16:03:36Z,The Wall Street Journal,Regulators have some questions.,http://blogs.wsj.com/moneybeat/2018/02/20/bad-connection-at-ubiquiti-networks/
Cardi B's Breakout Hit Upends Conventional Wisdom Around Debut Albums,Neil Shah,2018-02-20T14:26:33Z,The Wall Street Journal,Cardi B is one of the hottest new artists in music. Now she just has to release an album.,https://www.wsj.com/articles/cardi-bs-breakout-hit-upends-conventional-wisdom-around-debut-albums-1519136790
Major League Baseball Steps Gingerly to Speed Up Games - Wall Street Journal,Jared Diamond,2018-02-20T01:55:00Z,The Wall Street Journal,Wall Street Journal Major League Baseball Steps Gingerly to Speed Up Games Wall Street Journal Seattle Mariners coach Mel Stottlemyre talks with pitcher Marco Gonzales as catcher Mike Zunino listens during a game against the Los Angeles Angels on Sept. 29. ML…,https://www.wsj.com/articles/major-league-baseball-steps-gingerly-to-speed-up-games-1519091702
The iPhone Is Losing Out to Chinese Devices in Asia,Newley Purnell,2018-02-19T16:22:53Z,The Wall Street Journal,"The iPhone X’s steep price opens the door to cheaper options in Asian markets, and Chinese smartphone brands Xiaomi, Oppo and Vivo are grabbing market share.",https://www.wsj.com/articles/why-customers-from-india-to-indonesia-prefer-chinese-devices-to-iphones-1519036203
The Big Shift Driving Tech Profits​ - Wall Street Journal,Dan Gallagher,2018-02-19T14:00:20Z,The Wall Street Journal,"The Big Shift Driving Tech Profits​ Wall Street Journal Selling technology used to be all about getting customers into the stores. Now, it's more about keeping them hooked. Software was the first tech sector that shifted from selling its product outright to o…",https://www.wsj.com/articles/the-big-shift-driving-tech-profits-1519048800
Stock Market Follows Apple’s Lead,Ben Eisen,2018-02-16T14:06:28Z,The Wall Street Journal,"So goes Apple Inc., so goes the stock market. Or at least that's been the case recently.",http://blogs.wsj.com/moneybeat/2018/02/16/stock-market-follows-apples-lead/
Stock Market Follows Apple’s Lead,Ben Eisen,2018-02-16T14:06:28Z,The Wall Street Journal,"So goes Apple Inc., so goes the stock market. Or at least that's been the case recently.",https://blogs.wsj.com/moneybeat/2018/02/16/stock-market-follows-apples-lead/
Lunar New Year Keeps Asia Markets Quiet; Japan Is Up,Suryatapa Bhattacharya,2018-02-16T02:50:15Z,The Wall Street Journal,"Stocks in Japan, Australia and New Zealand gained, while a number of major markets were closed for the Lunar New Year holiday, as investors regained confidence in equities after sharp slides last week.",https://www.wsj.com/articles/lunar-new-year-keeps-asia-markets-quiet-japan-is-up-1518748832
Google Tests System to Help Locate 911 Callers,Ryan Knutson,2018-02-15T16:43:52Z,The Wall Street Journal,"Alphabet Inc.’s Google tested of new technology in 50 U.S. 911 call centers aimed at making it easier for dispatchers to determine cellphone callers’ locations, and participants said the results were promising.",https://www.wsj.com/articles/google-tests-system-to-help-locate-911-callers-1518712754
Just the Crêpe You're Craving,Sarah Karnasiewicz,2018-02-15T16:20:52Z,The Wall Street Journal,"A classic buckwheat crêpe filled with ham and cheese will always evoke Paris. But sometimes you crave something lighter, more citrusy, with a dollop of honey-sweet yogurt. Here, a recipe to suit each mood.",https://www.wsj.com/articles/just-the-crepe-youre-craving-1518711473
"Stocks to Watch: Apple, Amazon, Alphabet, Cisco, Marriott, Applied Materials, Avon, Waste Management",Amrith Ramkumar,2018-02-15T14:31:23Z,The Wall Street Journal,"Among the companies with shares expected to trade actively in Thursday's session are Apple, Amazon.com, Alphabet, Cisco Systems, Marriott and Applied Materials.",http://blogs.wsj.com/moneybeat/2018/02/15/stocks-to-watch-apple-amazon-alphabet-cisco-marriott-applied-materials-avon-waste-management/
"Stocks to Watch: Apple, Amazon, Alphabet, Cisco, Marriott, Applied Materials, Avon, Waste Management",Amrith Ramkumar,2018-02-15T14:31:23Z,The Wall Street Journal,"Among the companies with shares expected to trade actively in Thursday's session are Apple, Amazon.com, Alphabet, Cisco Systems, Marriott and Applied Materials.",https://blogs.wsj.com/moneybeat/2018/02/15/stocks-to-watch-apple-amazon-alphabet-cisco-marriott-applied-materials-avon-waste-management/
Why You Should Cut Cable---and What You'll Miss,David Pierce,2018-02-14T17:07:28Z,The Wall Street Journal,YouTube TV’s new lineup makes it the best internet-TV competitor to cable and satellite—but can a $40 plan ever stack up to your cable bundle?,https://www.wsj.com/articles/why-you-should-cut-cableand-what-youll-miss-1518627438
Peak Era Ready for Pot Channels?,Joe Flint,2018-02-14T15:16:29Z,The Wall Street Journal,"With marijuana-centric shows like “High Maintenance” and an increasing number of U.S. states legalizing the drug, new video and streaming services are looking for profits in cannabis content.",https://www.wsj.com/articles/is-the-peak-tv-era-ready-for-pot-channels-1518620049
Not Coming Sooner to a Home Theater Near You: New Movies,Ben Fritz,2018-02-14T12:00:05Z,The Wall Street Journal,Hollywood studios’ push to make movies available for home viewing sooner after theatrical release at a premium price is a casualty of Walt Disney Co.’s deal to acquire most of 21st Century Fox Inc.,https://www.wsj.com/articles/not-coming-sooner-to-a-home-theater-near-you-new-movies-1518609600
How the Designer of the World's Tallest Tower Got His Career Off the Ground,Wall Street Journal,2018-02-13T16:16:46Z,The Wall Street Journal,"Architect Adrian Smith, currently at work on Saudi Arabia’s Kingdom Tower, got his first job in the field through a chance conversation.",https://www.wsj.com/articles/how-the-designer-of-the-worlds-tallest-tower-got-his-career-off-the-ground-1518538603
Market Ructions Bring Investors Back to Earth,Joe Wallace,2018-02-13T14:24:21Z,The Wall Street Journal,"A month is a long time in financial markets. The main sentiment among investors at the beginning of the year was one of exuberance, but after wild swings in the stock markets, caution is now king. Fund managers who responded to Bank of America Merrill Lynch’s…",https://blogs.wsj.com/moneybeat/2018/02/13/market-ructions-bring-investors-back-to-earth/
"Free Luxury Shower, Anyone? Companies Offer Quirky Perks To Entice Shoppers",Anne Kadet,2018-02-13T14:00:02Z,The Wall Street Journal,In need of a fancy shower? Hairstyling? A VR zombie battle? Some businesses in New York City are offering free perks to boost sales.,https://www.wsj.com/articles/free-luxury-shower-in-a-public-showroom-anyone-1518530400
The Wall Street Journal: Google’s new AMP mobile story telling models Snapchat and Instagram,Benjamin Mullin,2018-02-13T13:32:00Z,The Wall Street Journal,"Format doesn’t support advertising yet, which could slow its adoption among publishersAlphabet Inc.’s Google unveiled new technology that lets publishers create visual-oriented stories in a mobile-friendly format similar to the style popularized by Snapchat a…",https://www.wsj.com/articles/googles-new-amp-stories-bring-snapchat-like-content-to-the-mobile-web/
NXP Deal Is Likely Qualcomm's Best Defense Against Broadcom,Ted Greenwald,2018-02-13T11:41:56Z,The Wall Street Journal,"In Qualcomm’s quest to avoid being swallowed by Broadcom, its best bet to remain independent may be completing its own giant acquisition. But it is running out of time.",https://www.wsj.com/articles/if-qualcomm-doesnt-want-broadcom-to-buy-it-heres-what-it-needs-to-do-1518519601
Google's New AMP Stories Bring Snapchat-like Content to the Mobile Web,Benjamin Mullin,2018-02-13T05:30:04Z,The Wall Street Journal,Alphabet Inc.’s Google unveiled new technology that lets publishers create visual-oriented stories in a mobile-friendly format similar to the style popularized by Snapchat and Instagram,https://www.wsj.com/articles/googles-new-amp-stories-bring-snapchat-like-content-to-the-mobile-web-1518499801
The Tax Law Is About to Make Analyzing Earnings Trickier,Michael Rapoport,2018-02-12T11:07:42Z,The Wall Street Journal,The new U.S. tax law could throw a monkey wrench into a method many analysts and investors use to gauge the strength of companies’ earnings.,https://www.wsj.com/articles/the-tax-law-is-about-to-make-analyzing-earnings-trickier-1518431404
Rural Washington Is a Hot Spot for Bitcoin Miners,Alison Sider,2018-02-11T13:16:20Z,The Wall Street Journal,"Washington state has some of the cheapest power in the U.S. making it a magnet for bitcoin miners, who generate new units of cryptocurrencies—a process that requires vast amounts of electricity.",https://www.wsj.com/articles/rural-washington-is-a-hot-spot-for-bitcoin-miners-1518354001
Justice Department’s third-in-command Rachel Brand is leaving for Walmart,"Aruna Viswanatha, Del Quentin Wilber",2018-02-10T15:34:07Z,The Wall Street Journal,"The Justice Department’s third-ranking official, Rachel Brand, resigned Friday to take a senior job at Walmart Inc., adding to the turmoil at an agency facing multiple vacancies and criticism from various sources, including the White House.",https://www.wsj.com/articles/rachel-brand-stepping-down-as-justice-departments-no-3-1518220293?
The Wall Street Journal: Justice Department’s third-in-command Rachel Brand is leaving for Walmart,"Aruna Viswanatha, Del Quentin Wilber",2018-02-10T15:32:07Z,The Wall Street Journal,"The Justice Department’s third-ranking official, Rachel Brand, resigned Friday to take a senior job at Walmart Inc., adding to the turmoil at an agency facing multiple vacancies and criticism from various sources, including the White House.",https://www.wsj.com/articles/rachel-brand-stepping-down-as-justice-departments-no-3-1518220293?
White House rejects request to release Democrats’ response to Nunes memo,Byron Tau,2018-02-10T14:38:42Z,The Wall Street Journal,"The White House denied Friday a request to release a Democratic memo that aimed to rebut GOP allegations regarding the investigation of a onetime associate of President Donald Trump, sending it back for revisions due to national-security concerns.",https://www.wsj.com/articles/white-house-denies-democratic-request-to-release-memo-seeks-revisions-1518224387?mod=mktw
Pot Stocks Shine For Wrong Reason,Spencer Jakab,2018-02-09T17:34:04Z,The Wall Street Journal,"Are these guys smoking something? Well, maybe, but the way that traders in marijuana stocks reacted to this week’s stock market sell-off only looks strange.",https://blogs.wsj.com/moneybeat/2018/02/09/pot-stocks-shine-for-wrong-reason/
Scott Walker's Subsidy Blowback,The Editorial Board,2018-02-09T00:17:37Z,The Wall Street Journal,"After his Foxxconn deal, the line for corporate handouts is growing.",https://www.wsj.com/articles/scott-walkers-subsidy-blowback-1518135455
Qualcomm Rejects Broadcom's Latest Proposal,Ted Greenwald,2018-02-08T22:23:02Z,The Wall Street Journal,Qualcomm rejected Broadcom’s sweetened offer of more than $121 billion but opened the door for the first time to talks with its hostile suitor.,https://www.wsj.com/articles/qualcomm-rejects-broadcoms-latest-proposal-1518125176
